step,metric_value,label,metric_name
31,-0.33350000000000035,low control,Control
32,-0.42500000000000054,low control,Control
33,-0.4065000000000005,low control,Control
34,-0.2200000000000001,low control,Control
35,-0.20450000000000002,low control,Control
36,-0.19199999999999995,low control,Control
37,-0.15549999999999992,low control,Control
38,-0.15200000000000002,low control,Control
39,-0.25700000000000023,low control,Control
40,-0.39250000000000074,low control,Control
41,-0.39200000000000057,low control,Control
42,-0.42700000000000066,low control,Control
43,-0.5380000000000007,low control,Control
44,-0.5520000000000007,low control,Control
45,-0.4760000000000008,low control,Control
46,-0.4160000000000008,low control,Control
47,-0.35700000000000076,low control,Control
48,-0.3735000000000006,low control,Control
49,-0.36000000000000054,low control,Control
50,-0.38850000000000046,low control,Control
51,-0.14700000000000013,low control,Control
52,-0.05250000000000009,low control,Control
53,-0.29200000000000037,low control,Control
54,-0.24250000000000033,low control,Control
55,-0.3330000000000004,low control,Control
56,-0.4125000000000005,low control,Control
57,-0.4715000000000005,low control,Control
58,-0.3385000000000005,low control,Control
59,-0.40650000000000036,low control,Control
60,-0.36350000000000043,low control,Control
61,-0.29350000000000015,low control,Control
62,-0.4735000000000004,low control,Control
63,-0.3875000000000001,low control,Control
64,-0.3165000000000002,low control,Control
65,-0.40850000000000025,low control,Control
66,-0.31350000000000017,low control,Control
67,-0.11349999999999996,low control,Control
68,-0.1475,low control,Control
69,-0.13349999999999995,low control,Control
70,-0.17650000000000013,low control,Control
71,-0.21750000000000017,low control,Control
72,-0.2500000000000002,low control,Control
73,-0.3365000000000002,low control,Control
74,-0.17300000000000004,low control,Control
75,-0.291,low control,Control
76,-0.4235000000000002,low control,Control
77,-0.5035000000000003,low control,Control
78,-0.5105000000000005,low control,Control
79,-0.4440000000000001,low control,Control
80,-0.6070000000000003,low control,Control
81,-0.5545000000000004,low control,Control
82,-0.5760000000000006,low control,Control
83,-0.7075000000000005,low control,Control
84,-0.6345000000000007,low control,Control
85,-0.6655000000000005,low control,Control
86,-0.7250000000000005,low control,Control
87,-0.6615000000000006,low control,Control
88,-0.6115000000000007,low control,Control
89,-0.491,low control,Control
90,-0.5875000000000002,low control,Control
91,-0.7285000000000004,low control,Control
92,-0.7235000000000005,low control,Control
93,-0.7040000000000005,low control,Control
94,-0.6665000000000008,low control,Control
95,-0.5305000000000007,low control,Control
96,-0.3695000000000002,low control,Control
97,-0.43000000000000044,low control,Control
98,-0.3605000000000002,low control,Control
99,-0.45350000000000035,low control,Control
100,-0.4310000000000002,low control,Control
