step,metric_value,label,metric_name
20,22674.597000000023,low molecular,Molecular Weight
21,22605.61760000002,low molecular,Molecular Weight
22,22671.70260000002,low molecular,Molecular Weight
23,22855.805300000025,low molecular,Molecular Weight
24,22947.854400000022,low molecular,Molecular Weight
25,22816.676600000028,low molecular,Molecular Weight
26,22724.315100000025,low molecular,Molecular Weight
27,22693.134200000026,low molecular,Molecular Weight
28,22767.39500000003,low molecular,Molecular Weight
29,22779.57280000003,low molecular,Molecular Weight
30,22854.394100000034,low molecular,Molecular Weight
31,22764.268100000027,low molecular,Molecular Weight
32,22809.45910000003,low molecular,Molecular Weight
33,23039.68320000003,low molecular,Molecular Weight
34,22758.12580000003,low molecular,Molecular Weight
35,22717.085200000027,low molecular,Molecular Weight
36,22718.187200000026,low molecular,Molecular Weight
37,22468.812400000028,low molecular,Molecular Weight
38,22595.183700000027,low molecular,Molecular Weight
39,22605.36050000003,low molecular,Molecular Weight
40,22465.258800000032,low molecular,Molecular Weight
41,22466.24030000003,low molecular,Molecular Weight
42,22441.206200000033,low molecular,Molecular Weight
43,22382.036700000033,low molecular,Molecular Weight
44,22617.20940000004,low molecular,Molecular Weight
45,22777.24290000004,low molecular,Molecular Weight
46,22963.72930000004,low molecular,Molecular Weight
47,23033.911900000043,low molecular,Molecular Weight
48,23036.892400000044,low molecular,Molecular Weight
49,22860.91240000005,low molecular,Molecular Weight
50,22709.68710000004,low molecular,Molecular Weight
51,22551.56850000003,low molecular,Molecular Weight
52,22451.39300000003,low molecular,Molecular Weight
53,22276.176000000032,low molecular,Molecular Weight
54,22289.350200000034,low molecular,Molecular Weight
55,22438.43020000004,low molecular,Molecular Weight
56,22249.153300000035,low molecular,Molecular Weight
57,21852.505200000025,low molecular,Molecular Weight
58,21785.35500000002,low molecular,Molecular Weight
59,21795.44100000002,low molecular,Molecular Weight
60,21742.264300000024,low molecular,Molecular Weight
61,21584.23150000002,low molecular,Molecular Weight
62,21628.037800000016,low molecular,Molecular Weight
63,21556.98010000001,low molecular,Molecular Weight
64,21685.132300000012,low molecular,Molecular Weight
65,21915.608200000017,low molecular,Molecular Weight
66,21751.400700000017,low molecular,Molecular Weight
67,21876.56720000002,low molecular,Molecular Weight
68,21769.339700000015,low molecular,Molecular Weight
69,21619.145600000018,low molecular,Molecular Weight
70,21662.08070000002,low molecular,Molecular Weight
71,21619.96310000002,low molecular,Molecular Weight
72,21761.02990000002,low molecular,Molecular Weight
73,21836.099900000023,low molecular,Molecular Weight
74,21889.205500000022,low molecular,Molecular Weight
75,21869.07840000002,low molecular,Molecular Weight
76,21930.29600000002,low molecular,Molecular Weight
77,22016.376700000023,low molecular,Molecular Weight
78,21835.249400000022,low molecular,Molecular Weight
79,21751.235600000018,low molecular,Molecular Weight
80,21900.51800000002,low molecular,Molecular Weight
81,21999.603800000008,low molecular,Molecular Weight
82,22144.539800000002,low molecular,Molecular Weight
83,22271.83160000001,low molecular,Molecular Weight
84,22199.577000000012,low molecular,Molecular Weight
85,22266.54530000001,low molecular,Molecular Weight
86,22312.69960000001,low molecular,Molecular Weight
87,22278.556100000013,low molecular,Molecular Weight
88,22375.74900000001,low molecular,Molecular Weight
89,22449.908500000012,low molecular,Molecular Weight
90,22198.80270000001,low molecular,Molecular Weight
91,22143.653400000014,low molecular,Molecular Weight
92,22233.54230000002,low molecular,Molecular Weight
93,22018.229600000013,low molecular,Molecular Weight
94,22123.178000000014,low molecular,Molecular Weight
95,22356.55880000002,low molecular,Molecular Weight
96,22490.79820000002,low molecular,Molecular Weight
97,22430.673700000018,low molecular,Molecular Weight
98,22581.821500000024,low molecular,Molecular Weight
99,22671.74670000002,low molecular,Molecular Weight
100,22514.502100000023,low molecular,Molecular Weight
0,-0.5155000000000001,high gravy,GRAVY Score
1,-0.4615000000000001,high gravy,GRAVY Score
2,-0.4915000000000002,high gravy,GRAVY Score
3,-0.5680000000000003,high gravy,GRAVY Score
4,-0.6205000000000007,high gravy,GRAVY Score
5,-0.7775000000000007,high gravy,GRAVY Score
6,-0.7550000000000007,high gravy,GRAVY Score
7,-0.8920000000000006,high gravy,GRAVY Score
8,-0.7225000000000006,high gravy,GRAVY Score
9,-0.7925000000000005,high gravy,GRAVY Score
10,-0.7280000000000005,high gravy,GRAVY Score
11,-0.6090000000000004,high gravy,GRAVY Score
12,-0.6245000000000008,high gravy,GRAVY Score
13,-0.3980000000000002,high gravy,GRAVY Score
