step,metric_value,label,metric_name
20,21154.76890000006,low molecular,Molecular Weight
21,21105.825900000058,low molecular,Molecular Weight
22,21053.83740000006,low molecular,Molecular Weight
23,20982.82910000006,low molecular,Molecular Weight
24,20969.941200000063,low molecular,Molecular Weight
25,21003.91290000006,low molecular,Molecular Weight
26,21101.049400000065,low molecular,Molecular Weight
27,21140.173000000064,low molecular,Molecular Weight
28,21040.998900000064,low molecular,Molecular Weight
29,21034.069300000065,low molecular,Molecular Weight
30,21007.989000000067,low molecular,Molecular Weight
31,20986.02980000007,low molecular,Molecular Weight
32,21053.249600000072,low molecular,Molecular Weight
33,21099.20890000007,low molecular,Molecular Weight
34,21082.19830000007,low molecular,Molecular Weight
35,21146.352900000074,low molecular,Molecular Weight
36,20997.03420000007,low molecular,Molecular Weight
37,20937.94380000007,low molecular,Molecular Weight
38,20900.860700000067,low molecular,Molecular Weight
39,20888.916300000063,low molecular,Molecular Weight
40,20916.987500000065,low molecular,Molecular Weight
41,20936.998900000064,low molecular,Molecular Weight
42,20949.051000000065,low molecular,Molecular Weight
43,20915.93520000006,low molecular,Molecular Weight
44,20975.255300000063,low molecular,Molecular Weight
45,20921.11530000006,low molecular,Molecular Weight
46,20939.12880000006,low molecular,Molecular Weight
47,21005.03460000006,low molecular,Molecular Weight
48,21006.088700000062,low molecular,Molecular Weight
49,20988.15790000006,low molecular,Molecular Weight
50,20903.04690000006,low molecular,Molecular Weight
51,20820.728000000057,low molecular,Molecular Weight
52,20775.639300000053,low molecular,Molecular Weight
53,20630.373600000046,low molecular,Molecular Weight
54,20579.325100000045,low molecular,Molecular Weight
55,20495.97520000004,low molecular,Molecular Weight
56,20513.904500000044,low molecular,Molecular Weight
57,20529.04480000004,low molecular,Molecular Weight
58,20455.774000000034,low molecular,Molecular Weight
59,20479.84180000004,low molecular,Molecular Weight
60,20569.96100000004,low molecular,Molecular Weight
61,20614.935500000036,low molecular,Molecular Weight
62,20603.93600000004,low molecular,Molecular Weight
63,20593.921400000043,low molecular,Molecular Weight
64,20553.771500000043,low molecular,Molecular Weight
65,20553.814400000043,low molecular,Molecular Weight
66,20605.822800000045,low molecular,Molecular Weight
67,20595.743500000044,low molecular,Molecular Weight
68,20567.647400000038,low molecular,Molecular Weight
69,20605.745000000043,low molecular,Molecular Weight
70,20487.58600000004,low molecular,Molecular Weight
71,20487.65220000004,low molecular,Molecular Weight
72,20517.762500000044,low molecular,Molecular Weight
73,20560.784000000047,low molecular,Molecular Weight
74,20550.78750000005,low molecular,Molecular Weight
75,20556.724200000044,low molecular,Molecular Weight
76,20582.720100000042,low molecular,Molecular Weight
77,20614.848100000047,low molecular,Molecular Weight
78,20578.862300000044,low molecular,Molecular Weight
79,20577.917100000046,low molecular,Molecular Weight
80,20522.94950000005,low molecular,Molecular Weight
81,20314.729000000047,low molecular,Molecular Weight
82,20266.580300000045,low molecular,Molecular Weight
83,20295.669600000045,low molecular,Molecular Weight
84,20269.630400000045,low molecular,Molecular Weight
85,20337.57700000005,low molecular,Molecular Weight
86,20367.71220000005,low molecular,Molecular Weight
87,20337.62000000005,low molecular,Molecular Weight
88,20361.836600000057,low molecular,Molecular Weight
89,20317.761000000053,low molecular,Molecular Weight
90,20339.679100000052,low molecular,Molecular Weight
91,20332.66640000005,low molecular,Molecular Weight
92,20350.70480000005,low molecular,Molecular Weight
93,20370.782200000052,low molecular,Molecular Weight
94,20348.68880000005,low molecular,Molecular Weight
95,20340.66350000005,low molecular,Molecular Weight
96,20375.75560000005,low molecular,Molecular Weight
97,20345.68510000005,low molecular,Molecular Weight
98,20344.78800000005,low molecular,Molecular Weight
99,20340.77620000005,low molecular,Molecular Weight
100,20308.66820000005,low molecular,Molecular Weight
0,-0.46150000000000063,high gravy,GRAVY Score
1,-0.24100000000000016,high gravy,GRAVY Score
2,-0.13900000000000012,high gravy,GRAVY Score
3,0.008000000000000104,high gravy,GRAVY Score
4,0.12350000000000008,high gravy,GRAVY Score
5,0.3634999999999997,high gravy,GRAVY Score
6,0.4929999999999992,high gravy,GRAVY Score
7,0.7214999999999995,high gravy,GRAVY Score
8,0.7309999999999992,high gravy,GRAVY Score
9,0.713065326633165,high gravy,GRAVY Score
10,0.7060301507537678,high gravy,GRAVY Score
11,0.8547738693467332,high gravy,GRAVY Score
12,0.8643216080402008,high gravy,GRAVY Score
13,0.9402010050251252,high gravy,GRAVY Score
14,0.9949748743718592,high gravy,GRAVY Score
15,1.029145728643216,high gravy,GRAVY Score
16,1.024623115577889,high gravy,GRAVY Score
17,1.1185929648241202,high gravy,GRAVY Score
18,1.0080402010050247,high gravy,GRAVY Score
19,1.0351758793969845,high gravy,GRAVY Score
20,1.0782828282828283,high gravy,GRAVY Score
21,1.0853535353535348,high gravy,GRAVY Score
22,1.0691919191919188,high gravy,GRAVY Score
23,1.1414141414141412,high gravy,GRAVY Score
24,1.1126262626262626,high gravy,GRAVY Score
25,1.0393939393939386,high gravy,GRAVY Score
26,1.0685279187817254,high gravy,GRAVY Score
27,0.9685279187817252,high gravy,GRAVY Score
28,0.894416243654822,high gravy,GRAVY Score
29,0.8832487309644663,high gravy,GRAVY Score
30,0.8588832487309636,high gravy,GRAVY Score
31,0.9091370558375627,high gravy,GRAVY Score
32,0.9873096446700504,high gravy,GRAVY Score
33,0.8969543147208116,high gravy,GRAVY Score
34,0.7467005076142122,high gravy,GRAVY Score
35,0.7949238578680196,high gravy,GRAVY Score
36,0.67969543147208,high gravy,GRAVY Score
37,0.7756345177664964,high gravy,GRAVY Score
38,0.7974619289340094,high gravy,GRAVY Score
39,0.6530612244897951,high gravy,GRAVY Score
40,0.6229591836734686,high gravy,GRAVY Score
41,0.6571428571428565,high gravy,GRAVY Score
42,0.640306122448979,high gravy,GRAVY Score
43,0.6545918367346932,high gravy,GRAVY Score
44,0.6785714285714279,high gravy,GRAVY Score
45,0.6249999999999993,high gravy,GRAVY Score
46,0.42806122448979567,high gravy,GRAVY Score
47,0.5030612244897956,high gravy,GRAVY Score
48,0.4683673469387752,high gravy,GRAVY Score
49,0.5892857142857139,high gravy,GRAVY Score
50,0.5102040816326527,high gravy,GRAVY Score
51,0.5091836734693876,high gravy,GRAVY Score
52,0.6408163265306118,high gravy,GRAVY Score
53,0.6566326530612243,high gravy,GRAVY Score
54,0.5403061224489791,high gravy,GRAVY Score
55,0.5892307692307686,high gravy,GRAVY Score
56,0.5082051282051278,high gravy,GRAVY Score
57,0.5345360824742263,high gravy,GRAVY Score
58,0.47628865979381385,high gravy,GRAVY Score
59,0.5376288659793811,high gravy,GRAVY Score
60,0.4917525773195872,high gravy,GRAVY Score
61,0.478865979381443,high gravy,GRAVY Score
62,0.4237113402061853,high gravy,GRAVY Score
63,0.40206185567010255,high gravy,GRAVY Score
64,0.40824742268041186,high gravy,GRAVY Score
65,0.44896907216494797,high gravy,GRAVY Score
66,0.5046391752577314,high gravy,GRAVY Score
67,0.5860824742268034,high gravy,GRAVY Score
68,0.6711340206185565,high gravy,GRAVY Score
69,0.6860824742268037,high gravy,GRAVY Score
70,0.7999999999999999,high gravy,GRAVY Score
71,0.6829896907216491,high gravy,GRAVY Score
72,0.7268041237113401,high gravy,GRAVY Score
73,0.722680412371134,high gravy,GRAVY Score
74,0.6061855670103089,high gravy,GRAVY Score
75,0.5963917525773191,high gravy,GRAVY Score
76,0.5871134020618551,high gravy,GRAVY Score
77,0.5226804123711336,high gravy,GRAVY Score
78,0.6005154639175254,high gravy,GRAVY Score
79,0.5386597938144325,high gravy,GRAVY Score
80,0.5979381443298964,high gravy,GRAVY Score
81,0.557731958762886,high gravy,GRAVY Score
82,0.5469072164948446,high gravy,GRAVY Score
83,0.7030927835051551,high gravy,GRAVY Score
84,0.7144329896907219,high gravy,GRAVY Score
85,0.55721649484536,high gravy,GRAVY Score
86,0.6840206185567007,high gravy,GRAVY Score
87,0.7170103092783497,high gravy,GRAVY Score
88,0.6902061855670096,high gravy,GRAVY Score
89,0.664432989690721,high gravy,GRAVY Score
90,0.7458762886597936,high gravy,GRAVY Score
91,0.8525773195876291,high gravy,GRAVY Score
92,0.8453608247422681,high gravy,GRAVY Score
93,0.8118556701030927,high gravy,GRAVY Score
94,0.7396907216494841,high gravy,GRAVY Score
95,0.5768041237113396,high gravy,GRAVY Score
96,0.6422680412371127,high gravy,GRAVY Score
97,0.7407216494845359,high gravy,GRAVY Score
98,0.7917525773195876,high gravy,GRAVY Score
99,0.7871134020618558,high gravy,GRAVY Score
100,0.650515463917525,high gravy,GRAVY Score
0,-0.46150000000000063,low gravy,GRAVY Score
1,-0.35450000000000026,low gravy,GRAVY Score
2,-0.2485000000000002,low gravy,GRAVY Score
3,-0.4040000000000001,low gravy,GRAVY Score
4,-0.3425000000000002,low gravy,GRAVY Score
5,-0.2575000000000001,low gravy,GRAVY Score
6,-0.11150000000000004,low gravy,GRAVY Score
7,-0.17250000000000007,low gravy,GRAVY Score
8,0.017999999999999936,low gravy,GRAVY Score
9,0.10100000000000003,low gravy,GRAVY Score
10,-0.13300000000000003,low gravy,GRAVY Score
11,-0.07549999999999998,low gravy,GRAVY Score
12,-0.21549999999999997,low gravy,GRAVY Score
13,-0.20350000000000001,low gravy,GRAVY Score
14,-0.19949999999999998,low gravy,GRAVY Score
15,-0.2224999999999999,low gravy,GRAVY Score
16,-0.46750000000000036,low gravy,GRAVY Score
17,-0.5700000000000002,low gravy,GRAVY Score
18,-0.6065000000000002,low gravy,GRAVY Score
19,-0.6245000000000003,low gravy,GRAVY Score
20,-0.5405000000000004,low gravy,GRAVY Score
21,-0.4995000000000006,low gravy,GRAVY Score
22,-0.3615000000000002,low gravy,GRAVY Score
23,-0.41500000000000015,low gravy,GRAVY Score
24,-0.3820000000000001,low gravy,GRAVY Score
25,-0.42650000000000005,low gravy,GRAVY Score
26,-0.4560000000000002,low gravy,GRAVY Score
27,-0.24550000000000005,low gravy,GRAVY Score
28,-0.31849999999999995,low gravy,GRAVY Score
29,-0.2759999999999999,low gravy,GRAVY Score
30,-0.2739999999999998,low gravy,GRAVY Score
31,-0.17750000000000007,low gravy,GRAVY Score
32,-0.22199999999999992,low gravy,GRAVY Score
33,-0.19850000000000004,low gravy,GRAVY Score
34,-0.11708542713567834,low gravy,GRAVY Score
35,-0.07638190954773867,low gravy,GRAVY Score
36,-0.0005025125628140597,low gravy,GRAVY Score
37,0.11557788944723622,low gravy,GRAVY Score
38,0.011557788944723568,low gravy,GRAVY Score
39,-0.022110552763819145,low gravy,GRAVY Score
40,-0.11256281407035176,low gravy,GRAVY Score
41,-0.12412060301507535,low gravy,GRAVY Score
42,-0.07638190954773869,low gravy,GRAVY Score
43,0.03316582914572863,low gravy,GRAVY Score
44,0.07537688442211059,low gravy,GRAVY Score
45,0.10854271356783911,low gravy,GRAVY Score
46,0.17487437185929658,low gravy,GRAVY Score
47,0.03417085427135674,low gravy,GRAVY Score
48,0.046733668341708584,low gravy,GRAVY Score
49,0.059798994974874564,low gravy,GRAVY Score
50,-0.21658291457286422,low gravy,GRAVY Score
51,-0.30351758793969835,low gravy,GRAVY Score
52,-0.09748743718592967,low gravy,GRAVY Score
53,-0.021608040201005055,low gravy,GRAVY Score
54,0.04271356783919598,low gravy,GRAVY Score
55,-0.011557788944723648,low gravy,GRAVY Score
56,-0.05678391959798995,low gravy,GRAVY Score
57,0.01809045226130654,low gravy,GRAVY Score
58,-0.08341708542713562,low gravy,GRAVY Score
59,-0.05326633165829156,low gravy,GRAVY Score
60,0.09698492462311549,low gravy,GRAVY Score
61,-0.06733668341708544,low gravy,GRAVY Score
62,-0.14974874371859284,low gravy,GRAVY Score
63,-0.036180904522613,low gravy,GRAVY Score
64,-0.16633165829145732,low gravy,GRAVY Score
65,-0.1582914572864321,low gravy,GRAVY Score
66,-0.21658291457286422,low gravy,GRAVY Score
67,-0.2170854271356784,low gravy,GRAVY Score
68,-0.2311557788944724,low gravy,GRAVY Score
69,-0.08743718592964825,low gravy,GRAVY Score
70,-0.06331658291457291,low gravy,GRAVY Score
71,-0.07638190954773871,low gravy,GRAVY Score
72,-0.1668341708542714,low gravy,GRAVY Score
73,-0.14020100502512567,low gravy,GRAVY Score
74,-0.09698492462311578,low gravy,GRAVY Score
75,-0.20753768844221104,low gravy,GRAVY Score
76,-0.0814070351758794,low gravy,GRAVY Score
77,-0.05678391959798998,low gravy,GRAVY Score
78,-0.071356783919598,low gravy,GRAVY Score
79,0.23618090452261317,low gravy,GRAVY Score
80,0.2527638190954775,low gravy,GRAVY Score
81,0.5502512562814071,low gravy,GRAVY Score
82,0.4296482412060303,low gravy,GRAVY Score
83,0.39447236180904544,low gravy,GRAVY Score
84,0.2819095477386936,low gravy,GRAVY Score
85,0.4140703517587941,low gravy,GRAVY Score
86,0.5763819095477384,low gravy,GRAVY Score
87,0.3748743718592965,low gravy,GRAVY Score
88,0.13216080402010064,low gravy,GRAVY Score
89,0.12110552763819113,low gravy,GRAVY Score
90,0.1763819095477387,low gravy,GRAVY Score
91,0.1633165829145728,low gravy,GRAVY Score
92,0.11608040201005024,low gravy,GRAVY Score
93,0.064321608040201,low gravy,GRAVY Score
94,-0.0773869346733669,low gravy,GRAVY Score
95,-0.048241206030150724,low gravy,GRAVY Score
96,0.02110552763819093,low gravy,GRAVY Score
97,-0.09095477386934678,low gravy,GRAVY Score
98,-0.21809045226130652,low gravy,GRAVY Score
99,-0.1959798994974874,low gravy,GRAVY Score
100,-0.14673366834170853,low gravy,GRAVY Score
0,41.34450000000001,low instability,Instability Index
1,42.94449999999999,low instability,Instability Index
2,51.17100000000002,low instability,Instability Index
3,49.51349999999999,low instability,Instability Index
4,51.28850000000001,low instability,Instability Index
5,45.156499999999994,low instability,Instability Index
6,52.1065,low instability,Instability Index
7,47.024499999999996,low instability,Instability Index
8,51.17150000000001,low instability,Instability Index
9,52.32649999999999,low instability,Instability Index
10,48.046,low instability,Instability Index
11,46.084,low instability,Instability Index
12,44.59250000000001,low instability,Instability Index
13,33.07299999999999,low instability,Instability Index
14,33.871500000000005,low instability,Instability Index
15,42.382999999999996,low instability,Instability Index
16,41.23,low instability,Instability Index
17,38.37587939698493,low instability,Instability Index
18,32.07688442211055,low instability,Instability Index
19,31.859296482412052,low instability,Instability Index
20,27.41530612244897,low instability,Instability Index
21,31.48775510204081,low instability,Instability Index
22,21.63163265306122,low instability,Instability Index
23,19.96358974358974,low instability,Instability Index
24,24.317948717948706,low instability,Instability Index
25,25.895384615384607,low instability,Instability Index
26,26.690256410256406,low instability,Instability Index
27,26.480512820512814,low instability,Instability Index
28,19.825641025641016,low instability,Instability Index
29,25.925128205128203,low instability,Instability Index
30,22.679487179487168,low instability,Instability Index
31,18.9451282051282,low instability,Instability Index
32,22.57333333333333,low instability,Instability Index
33,24.15538461538461,low instability,Instability Index
34,31.856701030927827,low instability,Instability Index
35,29.578350515463907,low instability,Instability Index
36,40.4699481865285,low instability,Instability Index
37,38.33212435233161,low instability,Instability Index
38,39.50621761658032,low instability,Instability Index
39,36.848704663212445,low instability,Instability Index
40,33.44922279792747,low instability,Instability Index
41,28.85833333333333,low instability,Instability Index
42,29.191666666666663,low instability,Instability Index
43,39.49738219895288,low instability,Instability Index
44,41.21884816753927,low instability,Instability Index
45,39.27225130890052,low instability,Instability Index
46,38.407329842931944,low instability,Instability Index
47,37.52094240837697,low instability,Instability Index
48,47.88848167539268,low instability,Instability Index
49,51.87591623036651,low instability,Instability Index
50,45.8282722513089,low instability,Instability Index
51,51.19005235602095,low instability,Instability Index
52,42.89315789473683,low instability,Instability Index
53,35.60947368421052,low instability,Instability Index
54,35.97631578947368,low instability,Instability Index
55,42.51269841269841,low instability,Instability Index
56,37.50211640211639,low instability,Instability Index
57,33.63492063492063,low instability,Instability Index
58,30.733333333333327,low instability,Instability Index
59,39.2994708994709,low instability,Instability Index
60,33.85502645502645,low instability,Instability Index
61,33.96808510638297,low instability,Instability Index
62,45.519148936170225,low instability,Instability Index
63,45.61914893617022,low instability,Instability Index
64,47.27967914438502,low instability,Instability Index
65,36.29408602150538,low instability,Instability Index
66,31.182795698924732,low instability,Instability Index
67,34.42043010752688,low instability,Instability Index
68,39.14677419354838,low instability,Instability Index
69,36.41989247311828,low instability,Instability Index
70,37.3508108108108,low instability,Instability Index
71,28.27405405405406,low instability,Instability Index
72,32.05837837837838,low instability,Instability Index
73,28.256216216216213,low instability,Instability Index
74,25.52,low instability,Instability Index
75,27.845405405405405,low instability,Instability Index
76,30.160540540540545,low instability,Instability Index
77,32.58486486486487,low instability,Instability Index
78,34.809729729729725,low instability,Instability Index
79,32.52216216216217,low instability,Instability Index
80,34.645405405405405,low instability,Instability Index
81,37.172282608695646,low instability,Instability Index
82,28.774999999999995,low instability,Instability Index
83,39.32554347826086,low instability,Instability Index
84,27.059239130434783,low instability,Instability Index
85,30.69289617486339,low instability,Instability Index
86,29.960439560439557,low instability,Instability Index
87,35.81263736263736,low instability,Instability Index
88,38.771978021978,low instability,Instability Index
89,37.69395604395604,low instability,Instability Index
90,36.62252747252746,low instability,Instability Index
91,44.873076923076916,low instability,Instability Index
92,45.5281767955801,low instability,Instability Index
93,44.95524861878452,low instability,Instability Index
94,33.666850828729274,low instability,Instability Index
95,38.99723756906076,low instability,Instability Index
96,37.161878453038675,low instability,Instability Index
97,35.37237569060773,low instability,Instability Index
98,41.66187845303867,low instability,Instability Index
99,39.4182320441989,low instability,Instability Index
100,40.103867403314915,low instability,Instability Index
0,41.34450000000001,high instability,Instability Index
1,39.35750000000001,high instability,Instability Index
2,38.293499999999995,high instability,Instability Index
3,42.50904522613065,high instability,Instability Index
4,45.755276381909546,high instability,Instability Index
5,50.62311557788946,high instability,Instability Index
6,50.198994974874374,high instability,Instability Index
7,55.85577889447234,high instability,Instability Index
8,56.55276381909546,high instability,Instability Index
9,53.20603015075375,high instability,Instability Index
10,53.44773869346732,high instability,Instability Index
11,47.67121212121211,high instability,Instability Index
12,48.405050505050504,high instability,Instability Index
13,47.0752525252525,high instability,Instability Index
14,60.01868686868685,high instability,Instability Index
15,57.336363636363615,high instability,Instability Index
16,57.75353535353533,high instability,Instability Index
17,49.432828282828275,high instability,Instability Index
18,48.535353535353515,high instability,Instability Index
19,50.503535353535334,high instability,Instability Index
20,56.0121212121212,high instability,Instability Index
21,58.70959595959595,high instability,Instability Index
22,58.09595959595959,high instability,Instability Index
23,59.652525252525244,high instability,Instability Index
24,55.91666666666666,high instability,Instability Index
25,53.7550505050505,high instability,Instability Index
26,52.75252525252524,high instability,Instability Index
27,55.70757575757575,high instability,Instability Index
28,61.091414141414134,high instability,Instability Index
29,55.1984771573604,high instability,Instability Index
30,62.242131979695436,high instability,Instability Index
31,64.28934010152282,high instability,Instability Index
32,66.0213197969543,high instability,Instability Index
33,70.29802030456852,high instability,Instability Index
34,69.73197969543148,high instability,Instability Index
35,73.48680203045684,high instability,Instability Index
36,77.46751269035532,high instability,Instability Index
37,78.88426395939085,high instability,Instability Index
38,80.16649746192893,high instability,Instability Index
39,75.39289340101523,high instability,Instability Index
40,74.21979695431472,high instability,Instability Index
41,74.69999999999999,high instability,Instability Index
42,64.66751269035534,high instability,Instability Index
43,64.93147208121826,high instability,Instability Index
44,72.38172588832488,high instability,Instability Index
45,75.03959390862944,high instability,Instability Index
46,68.88680203045686,high instability,Instability Index
47,61.07766497461928,high instability,Instability Index
48,70.50558375634517,high instability,Instability Index
49,76.30862944162436,high instability,Instability Index
50,69.49289340101522,high instability,Instability Index
51,71.0969543147208,high instability,Instability Index
52,71.17664974619288,high instability,Instability Index
53,75.67512690355329,high instability,Instability Index
54,68.58781725888323,high instability,Instability Index
55,68.68680203045685,high instability,Instability Index
56,74.90456852791877,high instability,Instability Index
57,70.95431472081216,high instability,Instability Index
58,68.07817258883249,high instability,Instability Index
59,63.904060913705564,high instability,Instability Index
60,61.27766497461927,high instability,Instability Index
61,69.5218274111675,high instability,Instability Index
62,68.96938775510202,high instability,Instability Index
63,67.87193877551017,high instability,Instability Index
64,64.58061224489792,high instability,Instability Index
65,66.34336734693875,high instability,Instability Index
66,69.68316326530609,high instability,Instability Index
67,66.54948979591833,high instability,Instability Index
68,63.72091836734693,high instability,Instability Index
69,61.36377551020407,high instability,Instability Index
70,66.875,high instability,Instability Index
71,65.04795918367346,high instability,Instability Index
72,63.62755102040816,high instability,Instability Index
73,62.58571428571428,high instability,Instability Index
74,63.195918367346934,high instability,Instability Index
75,70.7454081632653,high instability,Instability Index
76,76.35102040816325,high instability,Instability Index
77,69.559693877551,high instability,Instability Index
78,74.00357142857142,high instability,Instability Index
79,67.35663265306124,high instability,Instability Index
80,69.47244897959185,high instability,Instability Index
81,63.682142857142864,high instability,Instability Index
82,56.527040816326526,high instability,Instability Index
83,57.83265306122448,high instability,Instability Index
84,58.51173469387756,high instability,Instability Index
85,69.44489795918368,high instability,Instability Index
86,63.81025641025641,high instability,Instability Index
87,69.41333333333334,high instability,Instability Index
88,77.33692307692307,high instability,Instability Index
89,77.87948717948717,high instability,Instability Index
90,78.76615384615384,high instability,Instability Index
91,80.76564102564103,high instability,Instability Index
92,78.37333333333332,high instability,Instability Index
93,81.20974358974358,high instability,Instability Index
94,75.58205128205128,high instability,Instability Index
95,76.01589743589743,high instability,Instability Index
96,73.1805128205128,high instability,Instability Index
97,76.2948717948718,high instability,Instability Index
98,69.3851282051282,high instability,Instability Index
99,64.06769230769231,high instability,Instability Index
100,66.67948717948718,high instability,Instability Index
0,-0.46150000000000063,high control,Control
1,-0.4450000000000005,high control,Control
2,-0.47500000000000037,high control,Control
3,-0.4855000000000004,high control,Control
4,-0.47150000000000025,high control,Control
5,-0.4396984924623118,high control,Control
6,-0.35175879396984916,high control,Control
7,-0.3130653266331658,high control,Control
8,-0.35326633165829135,high control,Control
9,-0.3120603015075376,high control,Control
10,-0.2989949748743719,high control,Control
11,-0.2864321608040202,high control,Control
12,-0.32763819095477387,high control,Control
13,-0.28643216080402023,high control,Control
14,-0.2889447236180907,high control,Control
15,-0.4693467336683422,high control,Control
16,-0.5146464646464652,high control,Control
17,-0.5702020202020209,high control,Control
18,-0.613131313131314,high control,Control
19,-0.717676767676768,high control,Control
20,-0.8262626262626264,high control,Control
21,-0.7318181818181818,high control,Control
22,-0.5328282828282834,high control,Control
